"id";"link";"title";"DE"
912;"https://www.ctolib.com/livesun-DragSortRecyclerView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""DragSortRecyclerView 仿新闻类app频道切换页面，支持拖拽排序，交换频道等";"DragSortRecyclerView 仿新闻类app频道切换页面，支持拖拽排序，交换频道等";"取代ListView"
913;"https://www.ctolib.com/chenzhikaizg-TestSelect.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""RecyclerView如何只选中一条，并显示选中的条目。（The RecyclerView selects only one and displays the selected entry.）";"RecyclerView如何只选中一条，并显示选中的条目";"取代ListView"
914;"https://www.ctolib.com/springRecyclerView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""头部弹性的recyclerView";"头部弹性的recyclerView";"取代ListView"
915;"https://www.ctolib.com/liufx-KotlinDemo.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个kotlin编写的登录和recycleview列表实现";"一个kotlin编写的登录和recycleview列表实现";"取代ListView"
916;"https://www.ctolib.com/RecycleViewDemo.html";"RecycleView的使用及ItemTouchHelper配合实现炫酷的效果";"取代ListView"
917;"https://www.ctolib.com/RecyclerItemAnimationDemo1.html";"自定义ItemAnimator的示例";"取代ListView"
918;"https://www.ctolib.com/duxin5011-RecyclerViewHelperSwipeMenu.html";"recyclerViewHelper 侧滑";"取代ListView"
919;"https://www.ctolib.com/goyourfly-RecyclerLearn.html";"RecyclerView 学习笔记";"取代ListView"
920;"https://www.ctolib.com/ViewPagerListViewRefresh.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""官方SwipeRefreshLayout+自定义上拉加载+ListView+ViewPager+图片缩放+事件冲突";"官方SwipeRefreshLayout+自定义上拉加载";"取代ListView"
921;"https://www.ctolib.com/renygit-LoadMoreRecycle.html";"LoadMoreRecycle 只具有“加载更多”功能的RecycleView，下拉刷新请使用其它库";"取代ListView"
922;"https://www.ctolib.com/Gloomyer-RecyclerView-CutofRule.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个RecyclerView 的分割线。自动适配LayoutManager";"一个RecyclerView 的分割线。自动适配LayoutManager";"取代ListView"
923;"https://www.ctolib.com/SwipeRecyclerView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""这是一个仿QQ滑动的RecyclerView";"这是一个仿QQ滑动的RecyclerView";"取代ListView"
924;"https://www.ctolib.com/bertsir-AdvancedRecyclerViewAdapter.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""RecyclerView二次封装Adapter,支持添加头布局尾部局空布局(支持GridLayoutManager及LinearLayoutManager)";"RecyclerView二次封装Adapter,支持添加头布局尾部局空布局";"取代ListView"
925;"https://www.ctolib.com/BasicAdapter.html";"RecyclerView扩展，可增加头布局，脚布局，Item监听";"取代ListView"
926;"https://www.ctolib.com/SuspendeRecyclerView.html";"一个悬浮窗提示的RecyclerView动态效果显示的封装";"取代ListView"
927;"https://www.ctolib.com/SwipeLoadingMore.html";"一个包含RecyclerView万能适配器和上拉刷新，下拉加载更多的Demo";"取代ListView"
928;"https://www.ctolib.com/RecyclerviewTest.html";"自定义的一个RecycleView，实现了ListView、GridView和瀑布流三种效果";"取代ListView"
929;"https://www.ctolib.com/LouisHeaderAndFooterRV.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""HeaderAndFooterRecyclerView  带emptyview、头部header和尾部footer的封装   通用Adapter ViewHolder";"HeaderAndFooterRecyclerView  带emptyview、头部header和尾部footer的封装   通用Adapter ViewHolder";"取代ListView"
930;"https://www.ctolib.com/GoOnToDeth-XRecyclerView_Zf.html";"根据XRecyclerView源码修改支持自定义header和footer";"取代ListView"
931;"https://www.ctolib.com/hexingbo-EasyXRecyclerView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""包括自定义刷新加载效果、极简通用的万能适配器Adapter、万能分割线、多种分组效果、常见状态页面、item动画效果、添加多个header和footer、侧滑、拖拽、Sticky（黏性）效果、多item布局等,各模块之间灵活、解耦、通用、又能相互组合使用。";"EasyXRecyclerView - 提供了简单易用强大的RecyclerView库";"取代ListView"
932;"https://www.ctolib.com/PullRecyclerView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""RecyclerView上拉刷新";"RecyclerView上拉刷新";"取代ListView"
933;"https://www.ctolib.com/ouyangpeng-MyStickyDecoration.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""RecyclerView：打造悬浮效果（吸顶效果）";"RecyclerView：打造悬浮效果（吸顶效果）";"取代ListView"
934;"https://www.ctolib.com/RefreshLoadMoreRecycleView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""RecyclerView轻松实现下拉刷新以及加载更多";"RecyclerView轻松实现下拉刷新以及加载更多";"取代ListView"
935;"https://www.ctolib.com/Roc0323-RocRecyclerView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""RocRecyclerView 对RecyclerView控件的简单优化，可以随意添加（取消）一个或多个头部和尾部";"RocRecyclerView 对RecyclerView控件的简单优化，可以随意添加（取消）一个或多个头部和尾部";"取代ListView"
936;"https://www.ctolib.com/weiteng4droid-ItemDecorationDemo.html";"RecyclerView decoration 相关使用说明，以及自动化加固的使用示例";"取代ListView"
937;"https://www.ctolib.com/979527040-RecyclerViewDemo.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""RecyclerView局部刷新，下拉刷新，瀑布流，增加删除动画，拖动改变位置，滑动删除";"RecyclerView局部刷新，下拉刷新，瀑布流，增加删除动画，拖动改变位置，滑动删除";"取代ListView"
938;"https://www.ctolib.com/tianHouChao-SuperRefreshView.html";"支持下拉刷新、上拉加载更多、添加多个Header的RecyclerView";"取代ListView"
939;"https://www.ctolib.com/MyRecyclerView.html";"带滑动头的MyRecyclerView";"取代ListView"
940;"https://www.ctolib.com/wangchengmeng-RefreshRecyclerView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""自定义下拉刷新的RecylcerView";"自定义下拉刷新的RecylcerView";"取代ListView"
941;"https://www.ctolib.com/RecyclerView-Adapter.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""LshRecyclerAdapter 是针对于RecyclerView的adapter。主要功能有添加headview 、加载更多";"LshRecyclerAdapter 是针对于RecyclerView的adapter";"取代ListView"
942;"https://www.ctolib.com/list_test.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""recyclerview 单个数据更新";"recyclerview 单个数据更新";"取代ListView"
943;"https://www.ctolib.com/LoadMoreRecyclerView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""实现RecyclerView加载更多的功能";"实现RecyclerView加载更多的功能 ";"取代ListView"
944;"https://www.ctolib.com/UploadImageView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""用 RecyclerView 实现的上传图片库 包含点击选择图片、删除图片、上传失败重试功能";"用 RecyclerView 实现的上传图片库";"取代ListView"
945;"https://www.ctolib.com/EthanCo-BrvahBinding.html";"基于BaseRecyclerViewAdapterHelper实现的Recyclerview DataBinding Library";"取代ListView"
946;"https://www.ctolib.com/sonanis-CommonAdapter.html";"常用的RecyclerView Adapter的简单封装";"取代ListView"
947;"https://www.ctolib.com/RCViewExts.html";"针对recyclerview特性研究以及扩展的lib";"取代ListView"
948;"https://www.ctolib.com/AndroidDemo.html";"RecyclerView自动加载更多";"取代ListView"
949;"https://www.ctolib.com/PreviewSeekBar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""PreviewSeekBar 适合预览某些内容的SeekBar，就像在Google Play Movies中看到的一样";"PreviewSeekBar 适合预览某些内容的SeekBar";"介于Toast和AlertDialog之间轻量级控件"
950;"https://www.ctolib.com/TonnyL-Light.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Light：?一个平常但优雅的Snackbar";"Light：?一个平常但优雅的Snackbar";"介于Toast和AlertDialog之间轻量级控件"
951;"https://www.ctolib.com/zhou-you-EasySignSeekBar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""本库主要提供一个漂亮而强大的自定义SeekBar，进度变化由提示牌 (sign)展示,具有强大的属性设置，支持设置section(节点)、mark(标记)、track(轨迹)、thumb（拖动块）、progress(进度)、sign（提示框）等功能 ";"EasySignSeekBar 提供一个漂亮而强大的自定义SeekBar ";"介于Toast和AlertDialog之间轻量级控件"
952;"https://www.ctolib.com/yuanhoujun-Android_Slide_To_Close.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""使用Snake，Android也可以轻松实现类iOS滑动关闭效果";"使用Snake，Android也可以轻松实现类iOS滑动关闭效果";"介于Toast和AlertDialog之间轻量级控件"
953;"https://www.ctolib.com/Snacky.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Snacky用于为你的Android项目添加Snackbar的库";"Snacky用于为你的Android项目添加Snackbar的库";"介于Toast和AlertDialog之间轻量级控件"
954;"https://www.ctolib.com/tingyik90-snackprogressbar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""SnackProgressBar 带进度条增强的Android Snackbar";"SnackProgressBar 带进度条增强的Android Snackbar";"介于Toast和AlertDialog之间轻量级控件"
955;"https://www.ctolib.com/the-pig-of-jungle-SmartShow.html";"对Toast和Snackbar的封装，提高性能和用户体验！";"介于Toast和AlertDialog之间轻量级控件"
956;"https://www.ctolib.com/AbbyJM-TSnackbar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个从顶部滑出的 snackbar";"一个从顶部滑出的 snackbar";"介于Toast和AlertDialog之间轻量级控件"
957;"https://www.ctolib.com/SnackEngage.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Engage Users with a Snackbar to e.g. rate or translate the app";"Engage Users with a Snackbar to e.g. rate or translate the app";"介于Toast和AlertDialog之间轻量级控件"
958;"https://www.ctolib.com/StatusBarColorCompat.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title="" 简单优雅地动态改变状态栏颜色，支持安卓4.4+。";" 简单优雅地动态改变状态栏颜色，支持安卓4.4+。";"介于Toast和AlertDialog之间轻量级控件"
959;"https://www.ctolib.com/SnackBarUtil.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""带颜色的SnackBar";"带颜色的SnackBar";"介于Toast和AlertDialog之间轻量级控件"
960;"https://www.ctolib.com/Tencent-QMUI_Android.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""QMUI Android：腾讯出品的致力于提高 Android UI 开发效率的 UI 库";"QMUI Android：腾讯出品的致力于提高 Android UI 开发效率的 UI 库";"Android UI控件库"
961;"https://www.ctolib.com/facebook-litho.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Litho: 一个声明式框架用于在Android上构建高效UI";"Litho: 一个声明式框架用于在Android上构建高效UI";"Android UI控件库"
962;"https://www.ctolib.com/Ramotion-android-ui-animation-components-libraries.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一组酷炫的Android UI 库,组件和动画";"一组酷炫的Android UI 库,组件和动画";"Android UI控件库"
963;"https://www.ctolib.com/duanhong169-DrawableToolbox.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""The missing DrawableToolbox for Android. Get rid of the boring and always repeated drawable.xml files.";"完备的Drawable工具箱，通过代码构建种类丰富的Drawable，告别重复冗杂的drawable.xml文件。";"Android UI控件库"
964;"https://www.ctolib.com/TagViewGroup.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android 仿小红书图片标签，实现了图片标签的动画，布局，水波纹，编辑等功能，还可以自定义 Tag。";"Android 仿小红书图片标签";"Android UI控件库"
965;"https://www.ctolib.com/Meituan-Dianping-Shield.html";"Shield是一个模块化UI界面解决方案";"Android UI控件库"
966;"https://www.ctolib.com/RangeSeekBar-android.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title="" 一款漂亮美观的支持双向范围选择和普通SeekBar模式的SeekBar，支持刻度、负数以及多种强大的自定义属性 ";" 一款漂亮美观的支持双向范围选择和普通SeekBar模式的SeekBar";"Android UI控件库"
967;"https://www.ctolib.com/StatusView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""StatusView 一个Android的自定义状态视图";"StatusView 一个Android的自定义状态视图";"Android UI控件库"
968;"https://www.ctolib.com/soas.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Sample Of All Samples - 提供大部分Android5.0组件的示例应用";"Sample Of All Samples - 提供大部分Android5.0组件的示例应用";"Android UI控件库"
969;"https://www.ctolib.com/Squint.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Squint：Android 优雅的对角线切割视图";"Squint：Android 优雅的对角线切割视图";"Android UI控件库"
970;"https://www.ctolib.com/awesome-android-ui.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""这个项目只整理了所有跟 Android UI 相关的优秀开源项目，基本你在实际开发终于到的各种效果上面都几乎能找到类似的项目，简直是开发必备。";"很棒的Android UI / UX库列表";"Android UI控件库"
971;"https://www.ctolib.com/TinderStack.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""目前来看仿 Tinder 仿的最漂亮的一个";"目前来看仿 Tinder 仿的最漂亮的一个";"Android UI控件库"
972;"https://www.ctolib.com/BCsl-CursorWheelLayout.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""CursorWheelLayout：一个Android小部件用于选择轮子上旋转的项目";"CursorWheelLayout：一个Android小部件用于选择轮子上旋转的项目";"Android UI控件库"
973;"https://www.ctolib.com/CounterFab.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""FloatingActionButton子类显示一个计数器徽章在右上角处";"FloatingActionButton子类显示一个计数器徽章在右上角处";"Android UI控件库"
974;"https://www.ctolib.com/SHSegmentControl.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""SHSegmentControl - 类似iOS的Segment Control控件，此种方式的可定制化更好";"SHSegmentControl - 类似iOS的Segment Control控件";"Android UI控件库"
975;"https://www.ctolib.com/codekidX-storage-chooser.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""让用户在内部或外部存储之间进行选择的文件选择器";"让用户在内部或外部存储之间进行选择的文件选择器";"Android UI控件库"
976;"https://www.ctolib.com/views.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""提高 android 应用的颜值，酷炫 UI 组件汇总 ";"酷炫Android的自定义UI视图集合";"Android UI控件库"
977;"https://www.ctolib.com/TContributionsView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android：用以显示类似github贡献度的View";"Android：用以显示类似github贡献度的View";"Android UI控件库"
978;"https://www.ctolib.com/ScrollLayout.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ScrollLayout：上拉滑动上滑拖出，类似高德地图百度地图抽屉拖拽效果";"ScrollLayout：上拉滑动上滑拖出，类似高德地图百度地图抽屉拖拽效果";"Android UI控件库"
979;"https://www.ctolib.com/ViewSpreadTranslationController.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""用最简单的方式来实现 Android 视图扩散切换效果";"Android视图扩散切换控制器";"Android UI控件库"
980;"https://www.ctolib.com/Banner-Slider.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Banner-Slider用于在Android应用中实现精美滑块";"Banner-Slider用于在Android应用中实现精美滑块";"Android UI控件库"
981;"https://www.ctolib.com/Rance935-ChatUI.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""IM即时通信之聊天界面UI框架";"IM即时通信之聊天界面UI框架";"Android UI控件库"
982;"https://www.ctolib.com/FastAccess.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Fast Access (Floating Toolbox)仿三星桌面的浮动工具";"Fast Access (Floating Toolbox)仿三星桌面的浮动工具";"Android UI控件库"
983;"https://www.ctolib.com/ElasticViews.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ElasticViews 带触摸动画Android视图";"ElasticViews 带触摸动画Android视图";"Android UI控件库"
984;"https://www.ctolib.com/noticeview.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""滚动播放的公告控件";"滚动播放的公告控件";"Android UI控件库"
985;"https://www.ctolib.com/ShoppingCart.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""仿饿了么购物车效果";"仿饿了么购物车效果";"Android UI控件库"
986;"https://www.ctolib.com/SegmentedButton.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""带动画效果的Segmented控件，适用于Android API 12+";"带动画效果的Segmented控件，适用于Android API 12+";"Android UI控件库"
987;"https://www.ctolib.com/didixyy-BilibiliSearchView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""BilibiliSearchView 漂亮的波纹展开式搜索效果";"BilibiliSearchView 漂亮的波纹展开式搜索效果";"Android UI控件库"
988;"https://www.ctolib.com/UILibrary.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一些UI相关的View、Drawable等";"一些UI相关的View、Drawable等";"Android UI控件库"
989;"https://www.ctolib.com/TaoBaoUI.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""仿写的淘宝首页界面（适合新手学习,里面还有些懒人必备工具）";"自己写的高仿淘宝界面";"Android UI控件库"
990;"https://www.ctolib.com/xwc520-ShapeView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""可以使任何一个View or layout展示出不同形状（圆，三角，心，圆角矩形，多边形，五角星，对角线）";"可以使任何一个View or layout展示出不同形状（圆，三角，心，圆角矩形，多边形，五角星，对角线）";"Android UI控件库"
991;"https://www.ctolib.com/Simon-Leeeeeeeee-SLWidget.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""轮子合集。角标、滚动选择器、自动换行布局、侧滑返回。";"轮子合集。角标、滚动选择器、自动换行布局、侧滑返回。";"Android UI控件库"
992;"https://www.ctolib.com/WaveSideBarab.html";"WavaSideBar、字母导航栏，仿通讯录，支持中英文自动匹配";"Android UI控件库"
993;"https://www.ctolib.com/opendigg-awesome-github-android-ui.html";"安卓UI相关开源项目库汇总 ";"Android UI控件库"
994;"https://www.ctolib.com/JuHonggang-ShadowDrawable.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android 阴影的实现";"Android 阴影的实现";"Android UI控件库"
995;"https://www.ctolib.com/JDSelector.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Selector：仿京东的地址选择做的一个自定义深度的多级选择器";"Selector：仿京东的地址选择做的一个自定义深度的多级选择器";"Android UI控件库"
996;"https://www.ctolib.com/keyboard3-HencoderKeyboard3.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""即刻点赞、薄荷健康尺、小米运动、Fliboard 翻页效果";"即刻点赞、薄荷健康尺、小米运动、Fliboard 翻页效果";"Android UI控件库"
997;"https://www.ctolib.com/simple-range-view.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""SimpleRangeView是一个用于选择范围的Android的自定义视图组件";"SimpleRangeView是一个用于选择范围的Android的自定义视图组件";"Android UI控件库"
998;"https://www.ctolib.com/HoverView.html";"HoverView仿知乎的底部抽屉";"Android UI控件库"
999;"https://www.ctolib.com/MyHearts.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""仿我心UI，后期有时间完善数据";"仿我心UI，后期有时间完善数据";"Android UI控件库"
1000;"https://www.ctolib.com/qiscus-sdk-android.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Qiscus SDK一个轻量级的和强大的安卓聊天库，允许您轻松地集成Qiscus引擎实现很酷的聊天应用程序。";"Qiscus SDK一个轻量级的和强大的安卓聊天库";"Android UI控件库"
1001;"https://www.ctolib.com/SimpleRatingBar-Android.html";"SimpleRatingBar一个星级评分控件";"Android UI控件库"
1002;"https://www.ctolib.com/antoxa2584x-PinCodeView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""PinCodeView是Android UI库，用于替换EditText的PIN输入，具有可定制的视图。";"PinCodeView是一个Android PinCode 密码输入效果视图";"Android UI控件库"
1003;"https://www.ctolib.com/joielechong-CountryCodePicker.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Country Code Picker (CCP)一个Android库，提供了一种简单的方式来搜索和选择国家电话号码";"Country Code Picker (CCP)一个Android库，提供了一种简单的方式来搜索和选择国家电话号码";"Android UI控件库"
1004;"https://www.ctolib.com/FuckShadow.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""FuckShadow 是一个专门为 View 添加阴影效果的库。 FuckShadow 支持自定义阴影实现方式、阴影颜色、阴影经度大小、阴影附加方位。";"FuckShadow 是一个专门为 View 添加阴影效果的库";"Android UI控件库"
1005;"https://www.ctolib.com/QuickDemo.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""QuickDemo是一个Nougat 7.0快速设置 tile用于快速访问Marshmallow 6.0 System UI 的示例";"QuickDemo是一个Nougat 7.0快速设置 tile用于快速访问Marshmallow 6.0 System UI 的示例";"Android UI控件库"
1006;"https://www.ctolib.com/EffectiveAndroidUI.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""示例项目创建显示一些最好的Android实践在Android UI层";"示例项目创建显示一些最好的Android实践在Android UI层";"Android UI控件库"
1007;"https://www.ctolib.com/InstaMaterial.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""InstalMaterial 项目(非常多的UI样式：ViewAnimator、RecyclerView、拍照)， InstalMaterial学习笔记之Reveal效果。 ";"InstalMaterial 项目(非常多的UI样式：ViewAnimator、RecyclerView、拍照)";"Android UI控件库"
1008;"https://www.ctolib.com/BadgeView-MaterialDesign.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个可以自由定制外观、支持拖拽消除的MaterialDesign风格Android BadgeView";"Android BadgeView：一个支持拖拽消除的MaterialDesign风格";"Android UI控件库"
1009;"https://www.ctolib.com/ChatKit.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ChatKit for Android 灵活的聊天UI组件实现，旨在简化UI的开发，用于聊天等简单的任务。 它具有灵活的外观，定制和数据管理。";"ChatKit for Android 灵活的聊天UI组件实现";"Android UI控件库"
1010;"https://www.ctolib.com/HVScrollView.html";"可以配置水平和垂直滚动的HVScrollView，参照NestedScrollView和RecyclerView代码写的";"Android UI控件库"
1011;"https://www.ctolib.com/ViewControler.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ViewControler 是一种界面开发组件化实现方式,利用它可以将一些复杂的 UI 界面开发组件化";"ViewControler 是一种界面开发组件化实现方式,利用它可以将一些复杂的 UI 界面开发组件化";"Android UI控件库"
1012;"https://www.ctolib.com/RuleView.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android自定义标尺控件(选择身高、体重等)";"Android自定义标尺控件(选择身高、体重等)";"Android UI控件库"
1013;"https://www.ctolib.com/Android-PickerView-Library.html";"Simple PickerView for Android - 这是一个高仿 IOS PickerView 控件的库";"Android UI控件库"
1014;"https://www.ctolib.com/BubbleSeekBar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""自定义SeekBar，进度变化由可视化气泡样式呈现，定制化程度较高，适合大部分需求 ";"自定义SeekBar，进度变化由可视化气泡样式呈现";"Android UI控件库"
1015;"https://www.ctolib.com/SlideUp-Android.html";"SlideUp是一种Android 卡片滑动出现和消失效果";"Android UI控件库"
1016;"https://www.ctolib.com/vivian8725118-TimeLine.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""TimeLine 瀑布流式的时间轴";"TimeLine 瀑布流式的时间轴";"Android UI控件库"
1017;"https://www.ctolib.com/scwang90-MultiWaveHeader.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""MultiWaveHeader 是一个可以高度定制每个波形的Android水波控件";"MultiWaveHeader 是一个可以高度定制每个波形的Android水波控件";"Android UI控件库"
1018;"https://www.ctolib.com/FadingActionBar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""FadingActionBar -  渐变效果的ActionBar，你可以在新版PlayMusic应用中看到这个效果";"FadingActionBar -  渐变效果的ActionBar";"Android UI控件库"
1019;"https://www.ctolib.com/markushi-android-ui.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个Android UI组件库";"一个Android UI组件库";"Android UI控件库"
1020;"https://www.ctolib.com/AndroidSweetSheet.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个富有动感的Sheet(选择器)";"一个富有动感的Sheet(选择器)";"Android UI控件库"
1021;"https://www.ctolib.com/TinyDancer.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Android 上展示 FPS 的悬浮组件";"Android 上展示 FPS 的悬浮组件";"Android UI控件库"
1022;"https://www.ctolib.com/LolliPin.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个Material design Android pincode库，支持指纹";"一个Material design Android pincode库，支持指纹";"Android UI控件库"
1023;"https://www.ctolib.com/FloatingToolbar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""FloatingToolbar，这是一个由FloatingActionButton变成一个工具栏的Android UI 控件。动画效果优雅，遵循Material Design风格。 ";"FloatingToolbar，这是一个由FloatingActionButton变成一个工具栏的Android UI 控件";"Android UI控件库"
1024;"https://www.ctolib.com/SuspensionIndexBar.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""快速实现分组悬停、右侧索引导航联动 列表。 如 美团选择城市界面，微信通讯录界面、饿了么点餐界面等";"仿美团选择城市、微信通讯录、饿了么点餐列表的导航悬停分组索引列表。";"Android UI控件库"
