"id";"link";"title";"DE"
247;"https://www.ctolib.com/tdv-nanorpc.html";"nanorpc - 纯C ++ 17实现的轻量级RPC";"进程间通信RPC框架"
248;"https://www.ctolib.com/nanomsg.html";"nanomsg - 一个简单的高性能实现多个“可伸缩性协议”";"进程间通信RPC框架"
249;"https://www.ctolib.com/phxrpc.html";"PhxRPC：微信开源的 C/C++ RPC 框架";"进程间通信RPC框架"
250;"https://www.ctolib.com/sofa-pbrpc.html";"百度开源C++ RPC框架";"进程间通信RPC框架"
251;"https://www.ctolib.com/simple-rpc-cpp.html";"simple-rpc-cpp - 个简单的RPC包装器C/C++ 函数生成器";"进程间通信RPC框架"
252;"https://www.ctolib.com/oatpp-oatpp.html";"oat++：一个纯C++实现、零依赖、面向性能的Web服务开发框架";"Web应用开发框架"
253;"https://www.ctolib.com/crow.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Crow ：一个非常快速和易于使用的C++微型web框架（灵感来自于Python Flask）";"Crow ：一个非常快速和易于使用的C++微型web框架";"Web应用开发框架"
254;"https://www.ctolib.com/emweb-wt.html";"Wt是一个用于开发Web应用程序的C ++库";"Web应用开发框架"
255;"https://www.ctolib.com/WAFerc.html";"WAFer 基于C语言的超轻可伸缩的服务器端web应用程序框架";"Web应用开发框架"
256;"https://www.ctolib.com/treefrog-framework.html";"TreeFrog Framework：用于开发Web应用速度快的C++ MVC 框架";"Web应用开发框架"
257;"https://www.ctolib.com/tufao.html";"Tuf o ：用于Qt之上的C++构建的异步Web框架 ";"Web应用开发框架"
258;"https://www.ctolib.com/babelouest-ulfius.html";"Ulfius -- 用于开发REST API应用的C语言Web框架";"Web应用开发框架"
259;"https://www.ctolib.com/boazsegev-facil-io.html";"facil.io 一个高性能的C语言Web应用开发框架";"Web应用开发框架"
260;"https://www.ctolib.com/Mio.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Mio是一款NGINX 统计和监控工具，它短期对标的是 NGINX Plus，Mio 100% 兼容 NGINX Plus 的 API，并新增三类 summary API， 提供非常详细的实时统计和监控数据。长期目标希望通过这些数据，能够为拦截恶意访问、流量限速限流、定位业务代码bug等方面 ";"Mio是一款NGINX 统计和监控工具";"Web应用开发框架"
261;"https://www.ctolib.com/yulonghu-asf.html";"一个用C编写的PHP框架，具有简单，快速，标准，安全的特性";"Web应用开发框架"
262;"https://www.ctolib.com/HerikLyma-CPPWebFramework.html";"C ++ Web框架（CWF）是一个MVC Web框架";"Web应用开发框架"
263;"https://www.ctolib.com/civetweb.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Civetweb ：提供易于使用，强大的，C/C++嵌入式Web服务器，带有可选的CGI，SSL和Lua支持 ";"Civetweb ：C/C++嵌入式Web服务器";"Web应用开发框架"
264;"https://www.ctolib.com/qdjango.html";"QDjango,基于Qt库的C++ Web框架";"Web应用开发框架"
265;"https://www.ctolib.com/an-tao-drogon.html";"Drogon:基于C++11的Linux高性能HTTP web应用框架";"Web应用开发框架"
266;"https://www.ctolib.com/vincy.html";"vincy是一个c++ web框架";"Web应用开发框架"
267;"https://www.ctolib.com/Sombra.html";"Sombra是一款基于C++的现代化、面向Linux的、MVVM模式的Web开发框架";"Web应用开发框架"
268;"https://www.ctolib.com/lsqi-melon.html";"melon：使用C++写的PHP框架";"Web应用开发框架"
269;"https://www.ctolib.com/tinyxml2.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""TinyXML2：简单快速、高效的C++ XML解析器，可以很容易集成到其它项目中";"TinyXML2：简单快速、高效的C++ XML解析器";"C语言编写的xml解析库"
270;"https://www.ctolib.com/ticpp.html";"TinyXML++ - 一个全新的TinyXML接口使用了C++的许多优势";"C语言编写的xml解析库"
271;"https://www.ctolib.com/lab.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个可定制的3D平台基于agent的人工智能研究";"一个可定制的3D平台基于agent的人工智能研究";"人工智能"
272;"https://www.ctolib.com/ApolloAuto-apollo.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Apollo：百度开源AI自动驾驶平台 ";"Apollo：百度开源AI自动驾驶平台 ";"人工智能"
273;"https://www.ctolib.com/stevennl-Snake.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Snake 人工智能版本的贪吃蛇游戏，通过算法实现让小蛇通过吃豆，最后蛇的身体填满整个地图算结束。该项目详细描述实现思想以及相关算法的讨论";"Snake 人工智能版本的贪吃蛇游戏";"人工智能"
274;"https://www.ctolib.com/NVIDIA-Jetson-redtail.html";"自动移动机器人的AI框架";"人工智能"
275;"https://www.ctolib.com/ROCmSoftwarePlatform-MIOpen.html";"ROCm：AMD系开源HPC/超规模GPU计算/深度学习平台";"人工智能"
276;"https://www.ctolib.com/davechurchill-commandcenter.html";"Starcraft 2 Bot使用C++编写的“星际争霸II”机器人";"人工智能"
277;"https://www.ctolib.com/peterljq-OpenMMD.html";"OpenMMD是一个基于OpenPose的应用，可以将真实人物视频转换为3D模型动画电影的动作文件";"人工智能"
278;"https://www.ctolib.com/ANNetGPGPU.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ANNetGPGPU - 一个基于GPU(CUDA)的人工神经网络库";"ANNetGPGPU - 一个基于GPU(CUDA)的人工神经网络库";"人工智能"
279;"https://www.ctolib.com/RoutePlanner.html";"该项目旨在为物流公司货车规划最优行进路线";"人工智能"
280;"https://www.ctolib.com/Awesome-Ubuntu-Linux.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Ubuntu/Linux实用软件和工具集合。This repo is a collection of AWESOME Ubuntu/Linux applications and tools for any users/developers.";"Ubuntu/Linux实用软件和工具集合";"C/C++语言开发的未分类文章"
281;"https://www.ctolib.com/cool-retro-term.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""一个好看的终端模拟器它模仿了旧的阴极显示";"一个好看的终端模拟器它模仿了旧的阴极显示";"C/C++语言开发的未分类文章"
282;"https://www.ctolib.com/openpilot.html";"openpilot：开源驾驶代理";"C/C++语言开发的未分类文章"
283;"https://www.ctolib.com/arduino-Arduino.html";"Arduino 开源电子原型平台";"C/C++语言开发的未分类文章"
284;"https://www.ctolib.com/tdesktop.html";"Telegram开源桌面消息Mac应用程序";"C/C++语言开发的未分类文章"
285;"https://www.ctolib.com/Karabiner-Elements.html";"The next generation Karabiner prototyping for macOS Sierra";"C/C++语言开发的未分类文章"
286;"https://www.ctolib.com/ValveSoftware-Proton.html";"Proton - 基于Wine和其他组件的Steam Play兼容性工具";"C/C++语言开发的未分类文章"
287;"https://www.ctolib.com/rapidjson.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""RapidJSON 是一个 C++ 的 JSON 解析器及生成器。它的灵感来自 RapidXml。";"RapidJSON 是一个高效的 C++ JSON 解析/生成器，提供 SAX 及 DOM 风格 API";"C/C++语言开发的未分类文章"
288;"https://www.ctolib.com/notepad-plus-plus-notepad-plus-plus.html";"Notepad++是一个免费的源代码编辑器和记事本替换";"C/C++语言开发的未分类文章"
289;"https://www.ctolib.com/AirSim.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""AirSim是微软开源的一个建立在虚幻引擎上的无人机（以及其他车辆）的模拟器";"AirSim是微软开源的一个建立在虚幻引擎上的无人机（以及其他车辆）的模拟器";"C/C++语言开发的未分类文章"
290;"https://www.ctolib.com/OpenRCT2-OpenRCT2.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title="" OpenRCT2是RollerCoaster Tycoon 2的一个开源重新实现?";" OpenRCT2是RollerCoaster Tycoon 2的一个开源重新实现?";"C/C++语言开发的未分类文章"
291;"https://www.ctolib.com/pbatard-rufus.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Rufus: 可靠的USB格式化实用程序";"Rufus: 可靠的USB格式化实用程序";"C/C++语言开发的未分类文章"
292;"https://www.ctolib.com/solidity.html";"Solidity 是 Ethereum 的一种契约型编程语言";"C/C++语言开发的未分类文章"
293;"https://www.ctolib.com/haiwen-seafile.html";"Seafile是一个具有隐私保护和团队协作功能的开源云存储系统";"C/C++语言开发的未分类文章"
294;"https://www.ctolib.com/iovisor-bcc.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""BCC - 基于BPF的Linux IO分析，网络，监控等工具";"BCC - 基于BPF的Linux IO分析，网络，监控等工具";"C/C++语言开发的未分类文章"
295;"https://www.ctolib.com/reactos-reactos.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ReactOS 一个免费兼容Windows的操作系统";"ReactOS 一个免费兼容Windows的操作系统";"C/C++语言开发的未分类文章"
296;"https://www.ctolib.com/MisterBooo-LeetCodeAnimation.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""尽力将LeetCode上所有的题目都用动画的形式演示出来";"LeetCode Animation 题目图解汇总";"C/C++语言开发的未分类文章"
297;"https://www.ctolib.com/ceph.html";"Ceph是一个分布式对象，块和文件存储平台";"C/C++语言开发的未分类文章"
298;"https://www.ctolib.com/fmt.html";"C++ Format ：C++的小型，安全和快速格式化库";"C/C++语言开发的未分类文章"
299;"https://www.ctolib.com/fmtc.html";"C++ Format - 小、安全、快速格式化的C++库";"C/C++语言开发的未分类文章"
300;"https://www.ctolib.com/vcpkg.html";"vcpkg 是微软 C++ 团队开发的在 Windows 上运行的 C/C++ 项目包管理工具,";"C/C++语言开发的未分类文章"
301;"https://www.ctolib.com/avast-tl-retdec.html";"RetDec一个基于LLVM可重定位的机器码反编译器";"C/C++语言开发的未分类文章"
302;"https://www.ctolib.com/scylladb-seastar.html";"Seastar 高性能服务器端应用程序框架";"C/C++语言开发的未分类文章"
303;"https://www.ctolib.com/systemd-systemd.html";"systemd - 系统和服务管理器";"C/C++语言开发的未分类文章"
304;"https://www.ctolib.com/AppImage-AppImageKit.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""使用AppImageKit，您可以将桌面应用程序打包为可在基于Linux的常见操作系统上运行的AppImages格式，例如RHEL，CentOS，Ubuntu，Fedora，Debian和衍生产品。";"AppImageKit - 用于将桌面应用程序打包为AppImages格式";"C/C++语言开发的未分类文章"
305;"https://www.ctolib.com/zcash.html";"ZCash 是基于区块链技术的替代数字货币";"C/C++语言开发的未分类文章"
306;"https://www.ctolib.com/zfsonlinux-zfs.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""ZFS on Linux - 用于Linux的官方OpenZFS实现";"ZFS on Linux - 用于Linux的官方OpenZFS实现";"C/C++语言开发的未分类文章"
307;"https://www.ctolib.com/libco.html";"libco是微信后台大规模使用的c/c++协程库";"C/C++语言开发的未分类文章"
308;"https://www.ctolib.com/IAIK-meltdown.html";"这个存储库包含了演示了Meltdown Bug的几个应用程序";"C/C++语言开发的未分类文章"
309;"https://www.ctolib.com/ponylang-ponyc.html";"Pony 是开源，actor模型，功能安全，高性能的编程语言";"C/C++语言开发的未分类文章"
310;"https://www.ctolib.com/EASTL.html";"EASTL这是容器、算法和迭代器的一个C++模板库";"C/C++语言开发的未分类文章"
311;"https://www.ctolib.com/lz4-lz4.html";"LZ4 - 极快的压缩算法";"C/C++语言开发的未分类文章"
312;"https://www.ctolib.com/cpp-ethereum.html";"Cpp Ethereum 是Ethereum 的 C++ 客户端";"C/C++语言开发的未分类文章"
313;"https://www.ctolib.com/tamlok-vnote.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""VNote是一个基于Qt框架的、免费的开源笔记软件。VNote专注于Markdown的编辑与阅读，以提供舒适的编辑体验为设计目标。基于Qt框架，VNote能够在主流操作系统上运行，包括 Linux, Windows 以及 MacOS。";"VNote 是一个受Vim启发开发的专门为 Markdown 而优化、设计的笔记软件";"C/C++语言开发的未分类文章"
314;"https://www.ctolib.com/jerryscript-project-jerryscript.html";"JerryScript 用于物联网的超轻巧JavaScript引擎";"C/C++语言开发的未分类文章"
315;"https://www.ctolib.com/albertlauncher-albert.html";"albert是Linux 平台下类似于 Mac Alfred 效率神器，支持开机自启动、自定义快捷键等功能";"C/C++语言开发的未分类文章"
316;"https://www.ctolib.com/swift-corelibs-foundation.html";"swift-corelibs-foundation：跨平台 Foundation 实现";"C/C++语言开发的未分类文章"
317;"https://www.ctolib.com/FreeCAD-FreeCAD.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""FreeCAD, 一款免费并且开源的多平台3D参数建模器";"FreeCAD, 一款免费并且开源的多平台3D参数建模器";"C/C++语言开发的未分类文章"
318;"https://www.ctolib.com/re2.html";"RE2 - 一个正则表达式的软件库，通过一个有限状态机使用自动机理论实现";"C/C++语言开发的未分类文章"
319;"https://www.ctolib.com/draft.html";"draft 是用来生成 C++ 标准的草案资源";"C/C++语言开发的未分类文章"
320;"https://www.ctolib.com/gravity.html";"Gravity：一种基于类的并发脚本语言，具有现代Swift语法";"C/C++语言开发的未分类文章"
321;"https://www.ctolib.com/ethereum-mining-ethminer.html";"Ethereum矿工支持OpenCL, CUDA和stratum";"C/C++语言开发的未分类文章"
322;"https://www.ctolib.com/grin.html";"Grin是MimbleWimble 协议的一个最小的实现";"C/C++语言开发的未分类文章"
323;"https://www.ctolib.com/zhongyang219-TrafficMonitor.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Traffic Monitor是一款用于Windows平台的网速监控悬浮窗软件，可以显示当前网速、CPU及内存利用率，支持嵌入到任务栏显示，支持更换皮肤、历史流量统计等功能。";"Traffic Monitor一个用于显示当前网速、CPU及内存利用率的桌面悬浮窗软件";"C/C++语言开发的未分类文章"
324;"https://www.ctolib.com/RetroArch.html";"RetroArch - Cross-platform, sophisticated frontend for the libretro API.";"C/C++语言开发的未分类文章"
325;"https://www.ctolib.com/vespa-engine-vespa.html";"Vespa - 开放的大数据服务引擎";"C/C++语言开发的未分类文章"
326;"https://www.ctolib.com/yara.html";"YARA 是一个旨在帮助恶意软件研究人员识别和分类恶意软件样本的工具";"C/C++语言开发的未分类文章"
327;"https://www.ctolib.com/fswatch.html";"fswatch 一个跨平台文件变化监测器";"C/C++语言开发的未分类文章"
328;"https://www.ctolib.com/dokany.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""windows的用户模式文件系统利用FUSE进行封装";"windows的用户模式文件系统利用FUSE进行封装";"C/C++语言开发的未分类文章"
329;"https://www.ctolib.com/Carp.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Carp：静态类型的lisp,没有GC,用于高性能的应用程序";"Carp：静态类型的lisp,没有GC,用于高性能的应用程序";"C/C++语言开发的未分类文章"
330;"https://www.ctolib.com/conan.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Conan.io：一个开源的C/C++包管理器";"Conan.io：一个开源的C/C++包管理器";"C/C++语言开发的未分类文章"
331;"https://www.ctolib.com/bfs.html";"百度自己的分布式文件系统Baidu File System (BFS)";"C/C++语言开发的未分类文章"
332;"https://www.ctolib.com/chromium-chromium.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Chromium是一个开源浏览器项目，旨在为所有用户构建更安全，更快速，更稳定的方式来体验Web。";"Chromium源代码的官方GitHub镜像";"C/C++语言开发的未分类文章"
333;"https://www.ctolib.com/linux-p.html";"Linux内核源码树 Linux kernel source tree";"C/C++语言开发的未分类文章"
334;"https://www.ctolib.com/bitcoin.html";"Bitcoin (比特币)是点对点(peer-to-peer)基于网络的匿名数字货币";"C/C++语言开发的未分类文章"
335;"https://www.ctolib.com/netdata.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""netdata 是一个高度优化的Linux守护进程 提供对Linux系统、应用程序，SNMP设备进行实时性能监控通过Web!";"netdata：系统实时性能监测";"C/C++语言开发的未分类文章"
336;"https://www.ctolib.com/netdata-netdata.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""它使用现代交互式Web仪表板，实时提供其运行的系统（包括容器和应用程序，如Web和数据库服务器）上发生的所有事情的无与伦比的见解。";"netdata是一个用于分布式实时性能和健康监控的系统";"C/C++语言开发的未分类文章"
337;"https://www.ctolib.com/git-git.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Git是一个开源的分布式版本控制系统，用以有效、高速的处理从很小到非常大的项目版本管理。Git 是 Linus Torvalds 为了帮助管理 Linux 内核开发而开发的一个开放源码的版本控制软件。";"Git - 快速，可扩展，分布式版本控制系统";"C/C++语言开发的未分类文章"
338;"https://www.ctolib.com/CppCoreGuidelines.html";"C++ Core 指南是关于C++编码的一套可靠准则、规则和最佳实践";"C/C++语言开发的未分类文章"
339;"https://www.ctolib.com/google-styleguide.html";"由Google发起的开源项目的风格指南";"C/C++语言开发的未分类文章"
340;"https://www.ctolib.com/the_silver_searcher.html";"一个类似于ack，但更快的代码搜索工具";"C/C++语言开发的未分类文章"
341;"https://www.ctolib.com/dmlc-xgboost.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""XGBoost 一种可扩展，便携式和分布式梯度增强（GBDT，GBRT或GBM）库，适用于Python，R，Java，Scala，C ++等。 在单机，Hadoop，Spark，Flink和DataFlow上运行";"XGBoost 一种可扩展，便携式和分布式梯度增强（GBDT，GBRT或GBM）库";"C/C++语言开发的未分类文章"
342;"https://www.ctolib.com/osquery.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""osquery可以用SQL语法对操作系统操作系统进行测量、监视和分析";"osquery可以用SQL语法对操作系统操作系统进行测量、监视和分析";"C/C++语言开发的未分类文章"
343;"https://www.ctolib.com/OpenGenus-cosmos.html";"Cosmos 提供常使用的一些算法和数据结构";"C/C++语言开发的未分类文章"
344;"https://www.ctolib.com/mapnik.html";"Mapnik 是一个用来开发地图应用程序的C++工具包";"C/C++语言开发的未分类文章"
345;"https://www.ctolib.com/nEXT-Browser-nEXT.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""nEXT - 最快高效的Web浏览器";"nEXT - 最快高效的Web浏览器";"C/C++语言开发的未分类文章"
346;"https://www.ctolib.com/Firmware.html";"此存储库包含用于无人机 PX4 Pro 的飞行控制解决方案";"C/C++语言开发的未分类文章"
347;"https://www.ctolib.com/huihut-interview.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""C/C++ 面试知识总结，只为复习、分享";"? C/C++面试知识总结";"C/C++语言开发的未分类文章"
348;"https://www.ctolib.com/anbox-anbox.html";"Anbox 可让你在任何 GNU/Linux 操作系统上运行 Android 应用程序";"C/C++语言开发的未分类文章"
349;"https://www.ctolib.com/ARMmbed-mbed-os.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Arm Mbed OS是专门为物联网中的“things”设计的开源嵌入式操作系统。 它包括开发基于ARM Cortex-M微控制器的连接产品所需的所有功能，包括安全性，连接性，RTOS以及传感器和I / O设备的驱动程序。";"ARM mbed OS是为物联网设计的平台操作系统";"C/C++语言开发的未分类文章"
350;"https://www.ctolib.com/miniblink49.html";"一个小巧、轻量的浏览器内核，用来取代wke和libcef";"C/C++语言开发的未分类文章"
351;"https://www.ctolib.com/RT-Thread-rt-thread.html";"RT-Thread一个嵌入式设备的开源实时操作系统";"C/C++语言开发的未分类文章"
352;"https://www.ctolib.com/pythran.html";"一个Python到C++的编译器，聚焦科学计算";"C/C++语言开发的未分类文章"
353;"https://www.ctolib.com/EtchedPixels-FUZIX.html";"FuzixOS - 一个用于Z80处理器类unix的操作系统";"C/C++语言开发的未分类文章"
354;"https://www.ctolib.com/TheAlgorithms-C.html";"Algorithms_C：各种基础算法、数据结构的 C 语言实现";"C/C++语言开发的未分类文章"
355;"https://www.ctolib.com/rianhunter-wasmjit.html";"适用于Linux的内核模式WebAssembly Runtime";"C/C++语言开发的未分类文章"
356;"https://www.ctolib.com/dso.html";"DSO：直接稀疏的测程法";"C/C++语言开发的未分类文章"
357;"https://www.ctolib.com/mjs.html";"mJS: 用于C / C ++的嵌入式JavaScript引擎";"C/C++语言开发的未分类文章"
358;"https://www.ctolib.com/yuanfengyun-qipai.html";"qipai 棋牌的胡牌算法，包括麻将、跑胡子、扑克。实现lua、c++、c#、golang、js版本";"C/C++语言开发的未分类文章"
359;"https://www.ctolib.com/shamadee-web-dsp.html";"webDSP - 基于WebAssembly（.wasm）的客户端信号处理库";"C/C++语言开发的未分类文章"
360;"https://www.ctolib.com/Harvey-OS-harvey.html";"Harvey OS,  一个分布式操作系统";"C/C++语言开发的未分类文章"
361;"https://www.ctolib.com/libraries.html";"用C语言编写基础库包括网络、事件、配置、日志、哈希、IPC，RPC、MEM等";"C/C++语言开发的未分类文章"
362;"https://www.ctolib.com/carpvm.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""CarpVM：C中有趣的VM，让我们一起来看看这个";"CarpVM：C中有趣的VM，让我们一起来看看这个";"C/C++语言开发的未分类文章"
363;"https://www.ctolib.com/rabbitmq-c.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""rabbitmq-c -  RabbitMQ的客户端库";"rabbitmq-c -  RabbitMQ的客户端库";"C/C++语言开发的未分类文章"
364;"https://www.ctolib.com/orlp-pdqsort.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""pdqsort一种新颖的模式消除快速排序算法";"pdqsort一种新颖的模式消除快速排序算法";"C/C++语言开发的未分类文章"
365;"https://www.ctolib.com/Mach7.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Mach7 -  C++的模式匹配库";"Mach7 -  C++的模式匹配库";"C/C++语言开发的未分类文章"
366;"https://www.ctolib.com/yse-easy_profiler.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""easy_profiler是一个C++的轻量级分析器库";"easy_profiler是一个C++的轻量级分析器库";"C/C++语言开发的未分类文章"
367;"https://www.ctolib.com/24OI-OI-wiki.html";"OI-wiki  收集编程竞赛的基础知识、常见题型、解题思路以及常用工具等内容";"C/C++语言开发的未分类文章"
368;"https://www.ctolib.com/f0rb1dd3n-Reptile.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""Reptile一个LKM Linux  rootkit ";"Reptile一个LKM Linux  rootkit ";"C/C++语言开发的未分类文章"
369;"https://www.ctolib.com/rathena-rathena.html";"rAthena 一个开源跨平台的MMORPG服务器";"C/C++语言开发的未分类文章"
370;"https://www.ctolib.com/embree.html";"Embree是在英特尔开发的高性能光线追踪内核的集合";"C/C++语言开发的未分类文章"
371;"https://www.ctolib.com/ethz-asl-maplab.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""maplab 一个开放，面向研究用C++编写的可视惯性映射框架";"maplab 一个开放，面向研究用C++编写的可视惯性映射框架";"C/C++语言开发的未分类文章"
372;"https://www.ctolib.com/solvespace.html";"Solvespace – 参数化2d/3d CAD";"C/C++语言开发的未分类文章"
373;"https://www.ctolib.com/aws-amazon-freertos.html";"适用于微控制器(microcontrollers)的云原生IoT操作系统";"C/C++语言开发的未分类文章"
374;"https://www.ctolib.com/tor.html";"Tor 通过隐藏网址与你所使用的服务器的连接来保护隐私安全";"C/C++语言开发的未分类文章"
375;"https://www.ctolib.com/leozide-leocad-.html";"LeoCAD –  用于创建虚拟LEGO模型的CAD程序";"C/C++语言开发的未分类文章"
376;"https://www.ctolib.com/leozide-leocad.html";"LeoCAD：用于创建虚拟乐高模型的开源CAD程序";"C/C++语言开发的未分类文章"
377;"https://www.ctolib.com/thor-os.html";"Thor – 一个用于学习目的简约的操作系统";"C/C++语言开发的未分类文章"
378;"https://www.ctolib.com/weasel.html";"【小狼毫】輸入法";"C/C++语言开发的未分类文章"
379;"https://www.ctolib.com/LITEOS-LiteOS_Kernel.html";"Huawei LiteOS - 华为物联网操作系统";"C/C++语言开发的未分类文章"
380;"https://www.ctolib.com/mesalock-linux-mesalink.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""MesaLink：一个内存安全和OpenSSL兼容的TLS库";"MesaLink：一个内存安全和OpenSSL兼容的TLS库";"C/C++语言开发的未分类文章"
381;"https://www.ctolib.com/citp-BlockSci.html";"BlockSci:用于块链科学和探索的高性能工具";"C/C++语言开发的未分类文章"
382;"https://www.ctolib.com/baidu-bigflow.html";"Baidu Bigflow是百度的一套计算框架，提供一套简单易用的接口来描述用户的计算任务";"C/C++语言开发的未分类文章"
383;"https://www.ctolib.com/zboxfs-zbox.html";"Zbox 是一个零公开、重隐私的嵌入式文件系统";"C/C++语言开发的未分类文章"
384;"https://www.ctolib.com/NyuziProcessor.html";"GPGPU处理器架构";"C/C++语言开发的未分类文章"
385;"https://www.ctolib.com/facebookresearch-House3D.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""House3D: 一个逼真和Rich的3D环境";"House3D: 一个逼真和Rich的3D环境";"C/C++语言开发的未分类文章"
386;"https://www.ctolib.com/massdns.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""massdns：采用C开发的高性能DNS存根解析";"massdns：采用C开发的高性能DNS存根解析";"C/C++语言开发的未分类文章"
387;"https://www.ctolib.com/secrary-InjectProc.html";"InjectProc - 进程注入技术";"C/C++语言开发的未分类文章"
388;"https://www.ctolib.com/CVE-2016-5195.html";"CVE-2016-5195 (dirtycow/dirtyc0w) Android的概念证明";"C/C++语言开发的未分类文章"
389;"https://www.ctolib.com/meshoptimizer.html";"meshoptimizer 网格优化库让网格索引更GPU友好";"C/C++语言开发的未分类文章"
390;"https://www.ctolib.com/vdhh.html";"Veertu桌面托管虚拟机监控程序";"C/C++语言开发的未分类文章"
391;"https://www.ctolib.com/huststore.html"" data-toggle=""tooltip"" data-placement=""bottom"" data-html=""true"" title="""" data-original-title=""huststore 是一个高性能的分布式存储服务，不但提供了 100 thousand QPS 级别的 kv 存储的功能，还提供了 hash、set、sort set 等一系列数据结构的支持，并且支持 二进制 的 kv 存储，可以替代 Redis 相关的功能";"High-performance Distributed Storage";"C/C++语言开发的未分类文章"
392;"https://www.ctolib.com/libtomcrypt.html";"libtomcrypt：一个相当全面，模块化和可移植的加密工具箱 ";"C/C++语言开发的未分类文章"
393;"https://www.ctolib.com/cppwinrt.html";"C++/WinRT是Windows Runtime的标准C ++语言投影";"C/C++语言开发的未分类文章"
394;"https://www.ctolib.com/RcloneBrowser.html";"rclone的简单跨平台GUI";"C/C++语言开发的未分类文章"
395;"https://www.ctolib.com/qwx.html";"WeChat KDE frontend 微信 KDE 前端";"C/C++语言开发的未分类文章"
396;"https://www.ctolib.com/chrisdone-elisp-guide.html";"Emacs Lisp编程快速指南";"C/C++语言开发的未分类文章"
397;"https://www.ctolib.com/alibaba-GCanvas.html";"GCanvas 是由淘宝开发的针对移动设备的跨平台渲染引擎";"C/C++语言开发的未分类文章"
